No;lnhr;lnwg;kids;age;agesq;disab;id;year;lnhr_diff_1;lnwg_diff_1;kids_diff_1;age_diff_1;agesq_diff_1;disab_diff_1;lnhr_diff_2;lnwg_diff_2;kids_diff_2;age_diff_2;agesq_diff_2;disab_diff_2;lnhr_lag_1;lnhr_lag_2;lnwg_lag_1;lnwg_lag_2;kids_lag_1;kids_lag_2;age_lag_1;age_lag_2;agesq_lag_1;agesq_lag_2;disab_lag_1;disab_lag_2
4383;7.65254569;2.55645184;2;52;2704;0;439;1981;0.0129034;-0.03056003;0;2;204;0;-0.00047472;-0.01844786;0;3;303;0;7.63964229;7.65302041;2.58701187;2.5748997;2;2;50;49;2500;2401;0;0
4384;7.60389797;2.55334384;1;53;2809;1;439;1982;-0.04864772;-0.003108;-1;1;105;1;-0.03574432;-0.03366803;-1;3;309;1;7.65254569;7.63964229;2.55645184;2.58701187;2;2;52;50;2704;2500;0;0
4385;7.42177579;2.61227325;1;53;2809;1;439;1983;-0.18212218;0.05892941;0;0;0;0;-0.2307699;0.05582141;-1;1;105;1;7.60389797;7.65254569;2.55334384;2.55645184;1;2;53;52;2809;2704;1;0
4386;7.61775958;2.59972233;0;54;2916;1;439;1984;0.19598379;-0.01255092;-1;1;107;0;0.01386161;0.04637849;-1;1;107;0;7.42177579;7.60389797;2.61227325;2.55334384;1;1;53;53;2809;2809;1;1
4387;7.58629631;2.59450819;1;56;3136;1;439;1985;-0.03146327;-0.00521414;1;2;220;0;0.16452052;-0.01776506;0;3;327;0;7.61775958;7.42177579;2.59972233;2.61227325;0;1;54;53;2916;2809;1;1
4388;7.47193208;2.59749103;1;57;3249;0;439;1986;-0.11436423;0.00298284;0;1;113;-1;-0.1458275;-0.0022313;1;3;333;-1;7.58629631;7.61775958;2.59450819;2.59972233;1;0;56;54;3136;2916;1;1
4389;7.5352967;2.62466861;1;57;3249;0;439;1987;0.06336462;0.02717758;0;0;0;0;-0.05099961;0.03016042;0;1;113;-1;7.47193208;7.58629631;2.59749103;2.59450819;1;1;57;56;3249;3136;0;1
4390;7.45298233;2.77258872;1;58;3364;1;439;1988;-0.08231437;0.14792011;0;1;115;1;-0.01894975;0.17509769;0;1;115;1;7.5352967;7.47193208;2.62466861;2.59749103;1;1;57;57;3249;3249;0;0
4391;7.64012317;2.70671595;2;32;1024;0;440;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4392;7.60090246;2.68648604;2;33;1089;0;440;1980;-0.03922071;-0.02022991;0;1;65;0;NA;NA;NA;NA;NA;NA;7.64012317;NA;2.70671595;NA;2;NA;32;NA;1024;NA;0;NA
4393;7.63723439;2.80093314;2;34;1156;0;440;1981;0.03633193;0.1144471;0;1;67;0;-0.00288878;0.09421719;0;2;132;0;7.60090246;7.64012317;2.68648604;2.70671595;2;2;33;32;1089;1024;0;0
4394;7.71065332;3.02383369;2;35;1225;0;440;1982;0.07341893;0.22290055;0;1;69;0;0.10975086;0.33734765;0;2;136;0;7.63723439;7.60090246;2.80093314;2.68648604;2;2;34;33;1156;1089;0;0
4395;7.7186855;2.91723003;2;36;1296;0;440;1983;0.00803218;-0.10660366;0;1;71;0;0.08145111;0.11629689;0;2;140;0;7.71065332;7.63723439;3.02383369;2.80093314;2;2;35;34;1225;1156;0;0
4396;7.7186855;3.0277153;2;37;1369;0;440;1984;0;0.11048527;0;1;73;0;0.00803218;0.00388161;0;2;144;0;7.7186855;7.71065332;2.91723003;3.02383369;2;2;36;35;1296;1225;0;0
4397;7.65917137;2.65955999;2;38;1444;0;440;1985;-0.05951413;-0.36815531;0;1;75;0;-0.05951413;-0.25767004;0;2;148;0;7.7186855;7.7186855;3.0277153;2.91723003;2;2;37;36;1369;1296;0;0
4398;7.58069975;2.64262241;2;39;1521;0;440;1986;-0.07847162;-0.01693758;0;1;77;0;-0.13798575;-0.38509289;0;2;152;0;7.65917137;7.7186855;2.65955999;3.0277153;2;2;38;37;1444;1369;0;0
4399;7.82404601;2.77446201;2;40;1600;0;440;1987;0.24334626;0.1318396;0;1;79;0;0.16487464;0.11490202;0;2;156;0;7.58069975;7.65917137;2.64262241;2.65955999;2;2;39;38;1521;1444;0;0
4400;7.69848279;2.83849351;2;41;1681;0;440;1988;-0.12556322;0.0640315;0;1;81;0;0.11778304;0.1958711;0;2;160;0;7.82404601;7.58069975;2.77446201;2.64262241;2;2;40;39;1600;1521;0;0
4401;7.69848279;2.39242576;2;30;900;0;441;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4402;7.70661291;2.40152504;2;31;961;0;441;1980;0.00813012;0.00909928;0;1;61;0;NA;NA;NA;NA;NA;NA;7.69848279;NA;2.39242576;NA;2;NA;30;NA;900;NA;0;NA
4403;7.66528472;2.40874528;2;32;1024;0;441;1981;-0.04132819;0.00722024;0;1;63;0;-0.03319807;0.01631952;0;2;124;0;7.70661291;7.69848279;2.40152504;2.39242576;2;2;31;30;961;900;0;0
4404;7.55903826;2.41769792;2;33;1089;0;441;1982;-0.10624646;0.00895264;0;1;65;0;-0.14757465;0.01617288;0;2;128;0;7.66528472;7.70661291;2.40874528;2.40152504;2;2;32;31;1024;961;0;0
4405;7.44541756;2.43009838;2;34;1156;0;441;1983;-0.1136207;0.01240046;0;1;67;0;-0.21986716;0.0213531;0;2;132;0;7.55903826;7.66528472;2.41769792;2.40874528;2;2;33;32;1089;1024;0;0
4406;7.47306909;2.44060635;2;35;1225;0;441;1984;0.02765153;0.01050797;0;1;69;0;-0.08596917;0.02290843;0;2;136;0;7.44541756;7.55903826;2.43009838;2.41769792;2;2;34;33;1156;1089;0;0
4407;6.83195357;2.46470396;2;37;1369;0;441;1985;-0.64111552;0.02409761;0;2;144;0;-0.61346399;0.03460558;0;3;213;0;7.47306909;7.44541756;2.44060635;2.43009838;2;2;35;34;1225;1156;0;0
4408;7.6943928;2.42303122;2;37;1369;0;441;1986;0.86243923;-0.04167274;0;0;0;0;0.22132371;-0.01757513;0;2;144;0;6.83195357;7.47306909;2.46470396;2.44060635;2;2;37;35;1369;1225;0;0
4409;7.46508274;2.39607539;2;38;1444;0;441;1987;-0.22931006;-0.02695583;0;1;75;0;0.63312917;-0.06862857;0;1;75;0;7.6943928;6.83195357;2.42303122;2.46470396;2;2;37;37;1369;1369;0;0
4410;7.6778635;2.32336764;2;39;1521;0;441;1988;0.21278076;-0.07270775;0;1;77;0;-0.0165293;-0.09966358;0;2;152;0;7.46508274;7.6943928;2.39607539;2.42303122;2;2;38;37;1444;1369;0;0
4411;7.97384438;2.55334384;2;28;784;0;442;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4412;7.97246602;2.58926664;2;29;841;0;442;1980;-0.00137836;0.0359228;0;1;57;0;NA;NA;NA;NA;NA;NA;7.97384438;NA;2.55334384;NA;2;NA;28;NA;784;NA;0;NA
4413;7.95437227;2.56725437;2;30;900;0;442;1981;-0.01809375;-0.02201227;0;1;59;0;-0.01947211;0.01391053;0;2;116;0;7.97246602;7.97384438;2.58926664;2.55334384;2;2;29;28;841;784;0;0
4414;7.784057;2.56571831;2;31;961;0;442;1982;-0.17031527;-0.00153606;0;1;61;0;-0.18840902;-0.02354833;0;2;120;0;7.95437227;7.97246602;2.56725437;2.58926664;2;2;30;29;900;841;0;0
4415;6.57646957;2.42568733;2;32;1024;0;442;1983;-1.20758743;-0.14003098;0;1;63;0;-1.3779027;-0.14156704;0;2;124;0;7.784057;7.95437227;2.56571831;2.56725437;2;2;31;30;961;900;0;0
4416;7.87283618;2.4309783;2;33;1089;0;442;1984;1.29636661;0.00529097;0;1;65;0;0.08877918;-0.13474001;0;2;128;0;6.57646957;7.784057;2.42568733;2.56571831;2;2;32;31;1024;961;0;0
4417;7.99429499;2.44234704;2;34;1156;0;442;1985;0.12145881;0.01136874;0;1;67;0;1.41782542;0.01665971;0;2;132;0;7.87283618;6.57646957;2.4309783;2.42568733;2;2;33;32;1089;1024;0;0
4418;7.79441121;2.36930869;2;35;1225;0;442;1986;-0.19988378;-0.07303835;0;1;69;0;-0.07842497;-0.06166961;0;2;136;0;7.99429499;7.87283618;2.44234704;2.4309783;2;2;34;33;1156;1089;0;0
4419;7.91680749;2.34564454;2;36;1296;0;442;1987;0.12239628;-0.02366415;0;1;71;0;-0.0774875;-0.0967025;0;2;140;0;7.79441121;7.99429499;2.36930869;2.44234704;2;2;35;34;1225;1156;0;0
4420;7.90801944;2.30058304;2;37;1369;0;442;1988;-0.00878805;-0.0450615;0;1;73;0;0.11360823;-0.06872565;0;2;144;0;7.91680749;7.79441121;2.34564454;2.36930869;2;2;36;35;1296;1225;0;0
4421;7.45007957;2.78253904;3;36;1296;0;443;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4422;7.56008047;2.14006616;3;38;1444;0;443;1980;0.1100009;-0.64247288;0;2;148;0;NA;NA;NA;NA;NA;NA;7.45007957;NA;2.78253904;NA;3;NA;36;NA;1296;NA;0;NA
4423;7.39018143;2.55100643;3;38;1444;0;443;1981;-0.16989904;0.41094027;0;0;0;0;-0.05989814;-0.23153261;0;2;148;0;7.56008047;7.45007957;2.14006616;2.78253904;3;3;38;36;1444;1296;0;0
4424;7.73236922;2.67483808;3;40;1600;0;443;1982;0.34218779;0.12383165;0;2;156;0;0.17228875;0.53477192;0;2;156;0;7.39018143;7.56008047;2.55100643;2.14006616;3;3;38;38;1444;1444;0;0
4425;7.7432697;2.67827807;3;41;1681;0;443;1983;0.01090048;0.00343999;0;1;81;0;0.35308827;0.12727164;0;3;237;0;7.73236922;7.39018143;2.67483808;2.55100643;3;3;40;38;1600;1444;0;0
4426;7.66105638;2.711378;2;43;1849;0;443;1984;-0.08221332;0.03309993;-1;2;168;0;-0.07131284;0.03653992;-1;3;249;0;7.7432697;7.73236922;2.67827807;2.67483808;3;3;41;40;1681;1600;0;0
4427;7.64396195;2.69934575;2;43;1849;1;443;1985;-0.01709443;-0.01203225;0;0;0;1;-0.09930775;0.02106768;-1;2;168;1;7.66105638;7.7432697;2.711378;2.67827807;2;3;43;41;1849;1681;0;0
4428;7.99023819;2.76127494;1;44;1936;1;443;1986;0.34627624;0.06192919;-1;1;87;0;0.32918181;0.04989694;-1;1;87;1;7.64396195;7.66105638;2.69934575;2.711378;2;2;43;43;1849;1849;1;0
4429;7.77653503;2.7788193;0;45;2025;0;443;1987;-0.21370316;0.01754436;-1;1;89;-1;0.13257308;0.07947355;-2;2;176;-1;7.99023819;7.64396195;2.76127494;2.69934575;1;2;44;43;1936;1849;1;1
4430;7.79646924;2.86960195;0;46;2116;0;443;1988;0.01993421;0.09078265;0;1;91;0;-0.19376895;0.10832701;-1;2;180;-1;7.77653503;7.99023819;2.7788193;2.76127494;0;1;45;44;2025;1936;0;1
4431;7.9827577;2.87243407;1;40;1600;0;444;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4432;7.63046126;2.83321334;0;41;1681;0;444;1980;-0.35229644;-0.03922073;-1;1;81;0;NA;NA;NA;NA;NA;NA;7.9827577;NA;2.87243407;NA;1;NA;40;NA;1600;NA;0;NA
4433;8.04044688;2.82197392;0;42;1764;0;444;1981;0.40998562;-0.01123942;0;1;83;0;0.05768918;-0.05046015;-1;2;164;0;7.63046126;7.9827577;2.83321334;2.87243407;0;1;41;40;1681;1600;0;0
4434;7.72134861;2.83497653;0;43;1849;0;444;1982;-0.31909827;0.01300261;0;1;85;0;0.09088735;0.00176319;0;2;168;0;8.04044688;7.63046126;2.82197392;2.83321334;0;0;42;41;1764;1681;0;0
4435;8.28197706;2.83497653;0;44;1936;0;444;1983;0.56062845;0;0;1;87;0;0.24153018;0.01300261;0;2;172;0;7.72134861;8.04044688;2.83497653;2.82197392;0;0;43;42;1849;1764;0;0
4436;7.97246602;2.85647018;0;45;2025;0;444;1984;-0.30951104;0.02149365;0;1;89;0;0.25111741;0.02149365;0;2;176;0;8.28197706;7.72134861;2.83497653;2.83497653;0;0;44;43;1936;1849;0;0
4437;8.31874225;2.88256361;0;46;2116;0;444;1985;0.34627623;0.02609343;0;1;91;0;0.03676519;0.04758708;0;2;180;0;7.97246602;8.28197706;2.85647018;2.83497653;0;0;45;44;2025;1936;0;0
4438;7.72665366;2.89480635;0;47;2209;0;444;1986;-0.59208859;0.01224274;0;1;93;0;-0.24581236;0.03833617;0;2;184;0;8.31874225;7.97246602;2.88256361;2.85647018;0;0;46;45;2116;2025;0;0
4439;7.67647365;2.82849636;0;48;2304;0;444;1987;-0.05018001;-0.06630999;0;1;95;0;-0.6422686;-0.05406725;0;2;188;0;7.72665366;8.31874225;2.89480635;2.88256361;0;0;47;46;2209;2116;0;0
4440;7.9613702;2.76380019;0;49;2401;0;444;1988;0.28489655;-0.06469617;0;1;97;0;0.23471654;-0.13100616;0;2;192;0;7.67647365;7.72665366;2.82849636;2.89480635;0;0;48;47;2304;2209;0;0
4441;7.7341213;2.6898862;2;26;676;0;445;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4442;7.78322402;2.71270599;3;27;729;0;445;1980;0.04910272;0.02281979;1;1;53;0;NA;NA;NA;NA;NA;NA;7.7341213;NA;2.6898862;NA;2;NA;26;NA;676;NA;0;NA
4443;8.15794351;2.7027026;4;28;784;0;445;1981;0.37471949;-0.01000339;1;1;55;0;0.42382221;0.0128164;2;2;108;0;7.78322402;7.7341213;2.71270599;2.6898862;3;2;27;26;729;676;0;0
4444;7.87016595;2.71469477;4;29;841;0;445;1982;-0.28777756;0.01199217;0;1;57;0;0.08694193;0.00198878;1;2;112;0;8.15794351;7.78322402;2.7027026;2.71270599;4;3;28;27;784;729;0;0
4445;7.81075812;2.74919215;4;30;900;0;445;1983;-0.05940783;0.03449738;0;1;59;0;-0.34718539;0.04648955;0;2;116;0;7.87016595;8.15794351;2.71469477;2.7027026;4;4;29;28;841;784;0;0
4446;7.7186855;2.78747732;4;31;961;0;445;1984;-0.09207262;0.03828517;0;1;61;0;-0.15148045;0.07278255;0;2;120;0;7.81075812;7.87016595;2.74919215;2.71469477;4;4;30;29;900;841;0;0
4447;7.77904864;2.74919215;4;32;1024;0;445;1985;0.06036314;-0.03828517;0;1;63;0;-0.03170948;0;0;2;124;0;7.7186855;7.81075812;2.78747732;2.74919215;4;4;31;30;961;900;0;0
4448;7.78322402;2.76945882;4;33;1089;0;445;1986;0.00417538;0.02026667;0;1;65;0;0.06453852;-0.0180185;0;2;128;0;7.77904864;7.7186855;2.74919215;2.78747732;4;4;32;31;1024;961;0;0
4449;7.6861623;2.7574751;4;34;1156;0;445;1987;-0.09706172;-0.01198372;0;1;67;0;-0.09288634;0.00828295;0;2;132;0;7.78322402;7.77904864;2.76945882;2.74919215;4;4;33;32;1089;1024;0;0
4450;7.66528472;2.72785284;3;35;1225;0;445;1988;-0.02087758;-0.02962226;-1;1;69;0;-0.1179393;-0.04160598;-1;2;136;0;7.6861623;7.78322402;2.7574751;2.76945882;4;4;34;33;1156;1089;0;0
4451;7.60090246;2.94127612;2;37;1369;0;446;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4452;7.58171964;2.86733057;2;39;1521;0;446;1980;-0.01918282;-0.07394555;0;2;152;0;NA;NA;NA;NA;NA;NA;7.60090246;NA;2.94127612;NA;2;NA;37;NA;1369;NA;0;NA
4453;7.60887063;2.95958687;2;40;1600;0;446;1981;0.02715099;0.0922563;0;1;79;0;0.00796817;0.01831075;0;3;231;0;7.58171964;7.60090246;2.86733057;2.94127612;2;2;39;37;1521;1369;0;0
4454;7.67042852;3.04832472;2;41;1681;0;446;1982;0.06155789;0.08873785;0;1;81;0;0.08870888;0.18099415;0;2;160;0;7.60887063;7.58171964;2.95958687;2.86733057;2;2;40;39;1600;1521;0;0
4455;7.56008047;3.06058325;2;41;1681;0;446;1983;-0.11034805;0.01225853;0;0;0;0;-0.04879016;0.10099638;0;1;81;0;7.67042852;7.60887063;3.04832472;2.95958687;2;2;41;40;1681;1600;0;0
4456;7.58069975;3.06944734;1;42;1764;0;446;1984;0.02061928;0.00886409;-1;1;83;0;-0.08972877;0.02112262;-1;1;83;0;7.56008047;7.67042852;3.06058325;3.04832472;2;2;41;41;1681;1681;0;0
4457;7.58781722;3.09331257;1;44;1936;0;446;1985;0.00711747;0.02386523;0;2;172;0;0.02773675;0.03272932;-1;3;255;0;7.58069975;7.56008047;3.06944734;3.06058325;1;2;42;41;1764;1681;0;0
4458;7.62851763;3.09058779;1;44;1936;0;446;1986;0.04070041;-0.00272478;0;0;0;0;0.04781788;0.02114045;0;2;172;0;7.58781722;7.58069975;3.09331257;3.06944734;1;1;44;42;1936;1764;0;0
4459;7.63433724;3.22047458;1;45;2025;0;446;1987;0.00581961;0.12988679;0;1;89;0;0.04652002;0.12716201;0;1;89;0;7.62851763;7.58781722;3.09058779;3.09331257;1;1;44;44;1936;1936;0;0
4460;7.767264;3.2304091;1;46;2116;0;446;1988;0.13292676;0.00993452;0;1;91;0;0.13874637;0.13982131;0;2;180;0;7.63433724;7.62851763;3.22047458;3.09058779;1;1;45;44;2025;1936;0;0
4461;7.65964295;2.71601836;6;50;2500;0;447;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4462;7.61085279;2.81301063;6;51;2601;0;447;1980;-0.04879016;0.09699227;0;1;101;0;NA;NA;NA;NA;NA;NA;7.65964295;NA;2.71601836;NA;6;NA;50;NA;2500;NA;0;NA
4463;7.56008047;2.79910895;6;51;2601;0;447;1981;-0.05077232;-0.01390168;0;0;0;0;-0.09956248;0.08309059;0;1;101;0;7.61085279;7.65964295;2.81301063;2.71601836;6;6;51;50;2601;2500;0;0
4464;7.66575343;2.12823166;5;52;2704;0;447;1982;0.10567296;-0.67087729;-1;1;103;0;0.05490064;-0.68477897;-1;1;103;0;7.56008047;7.61085279;2.79910895;2.81301063;6;6;51;51;2601;2601;0;0
4465;7.78655181;2.77383797;5;53;2809;0;447;1983;0.12079838;0.64560631;0;1;105;0;0.22647134;-0.02527098;-1;2;208;0;7.66575343;7.56008047;2.12823166;2.79910895;5;6;52;51;2704;2601;0;0
4466;7.6943928;2.63188881;2;54;2916;0;447;1984;-0.09215901;-0.14194916;-3;1;107;0;0.02863937;0.50365715;-3;2;212;0;7.78655181;7.66575343;2.77383797;2.12823166;5;5;53;52;2809;2704;0;0
4467;7.76429601;2.59301338;2;56;3136;0;447;1985;0.06990321;-0.03887543;0;2;220;0;-0.0222558;-0.18082459;-3;3;327;0;7.6943928;7.78655181;2.63188881;2.77383797;2;5;54;53;2916;2809;0;0
4468;7.82564473;3.21044038;2;56;3136;0;447;1986;0.06134872;0.617427;0;0;0;0;0.13125193;0.57855157;0;2;220;0;7.76429601;7.6943928;2.59301338;2.63188881;2;2;56;54;3136;2916;0;0
4469;7.87625888;2.49403153;1;57;3249;0;447;1987;0.05061415;-0.71640885;-1;1;113;0;0.11196287;-0.09898185;-1;1;113;0;7.82564473;7.76429601;3.21044038;2.59301338;2;2;56;56;3136;3136;0;0
4470;7.78530518;2.85876645;1;58;3364;0;447;1988;-0.0909537;0.36473492;0;1;115;0;-0.04033955;-0.35167393;-1;2;228;0;7.87625888;7.82564473;2.49403153;3.21044038;1;2;57;56;3249;3136;0;0
4471;7.58069975;2.40604382;2;41;1681;0;448;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4472;7.60090246;2.40784557;2;42;1764;0;448;1980;0.02020271;0.00180175;0;1;83;0;NA;NA;NA;NA;NA;NA;7.58069975;NA;2.40604382;NA;2;NA;41;NA;1681;NA;0;NA
4473;7.63046126;2.28238241;2;43;1849;0;448;1981;0.0295588;-0.12546316;0;1;85;0;0.04976151;-0.12366141;0;2;168;0;7.60090246;7.58069975;2.40784557;2.40604382;2;2;42;41;1764;1681;0;0
4474;6.77536609;2.19722458;1;45;2025;0;448;1982;-0.85509517;-0.08515783;-1;2;176;0;-0.82553637;-0.21062099;-1;3;261;0;7.63046126;7.60090246;2.28238241;2.40784557;2;2;43;42;1849;1764;0;0
4475;7.77275272;2.54709871;1;46;2116;0;448;1983;0.99738663;0.34987413;0;1;91;0;0.14229146;0.2647163;-1;3;267;0;6.77536609;7.63046126;2.19722458;2.28238241;1;2;45;43;2025;1849;0;0
4476;7.7186855;2.12106323;1;47;2209;1;448;1984;-0.05406722;-0.42603548;0;1;93;1;0.94331941;-0.07616135;0;2;184;1;7.77275272;6.77536609;2.54709871;2.19722458;1;1;46;45;2116;2025;0;0
4477;7.61283103;2.67483808;0;48;2304;0;448;1985;-0.10585447;0.55377485;-1;1;95;-1;-0.15992169;0.12773937;-1;2;188;0;7.7186855;7.77275272;2.12106323;2.54709871;1;1;47;46;2209;2116;1;0
4478;7.69848279;2.11866222;0;49;2401;0;448;1986;0.08565176;-0.55617586;0;1;97;0;-0.02020271;-0.00240101;-1;2;192;-1;7.61283103;7.7186855;2.67483808;2.12106323;0;1;48;47;2304;2209;0;1
4479;7.58069975;2.17361471;0;50;2500;0;448;1987;-0.11778304;0.05495249;0;1;99;0;-0.03213128;-0.50122337;0;2;196;0;7.69848279;7.61283103;2.11866222;2.67483808;0;0;49;48;2401;2304;0;0
4480;7.61085279;2.52572864;0;51;2601;0;448;1988;0.03015304;0.35211393;0;1;101;0;-0.08763;0.40706642;0;2;200;0;7.58069975;7.69848279;2.17361471;2.11866222;0;0;50;49;2500;2401;0;0
4481;7.9564768;2.17475174;1;26;676;0;449;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4482;7.65681009;2.3446863;1;27;729;0;449;1980;-0.29966671;0.16993456;0;1;53;0;NA;NA;NA;NA;NA;NA;7.9564768;NA;2.17475174;NA;1;NA;26;NA;676;NA;0;NA
4483;7.63191651;2.32434661;1;28;784;0;449;1981;-0.02489358;-0.02033969;0;1;55;0;-0.32456029;0.14959487;0;2;108;0;7.65681009;7.9564768;2.3446863;2.17475174;1;1;27;26;729;676;0;0
4484;7.74543561;2.24707239;2;29;841;0;449;1982;0.1135191;-0.07727422;1;1;57;0;0.08862552;-0.09761391;1;2;112;0;7.63191651;7.65681009;2.32434661;2.3446863;1;1;28;27;784;729;0;0
4485;7.51097775;2.21046979;2;30;900;0;449;1983;-0.23445786;-0.0366026;0;1;59;0;-0.12093876;-0.11387682;1;2;116;0;7.74543561;7.63191651;2.24707239;2.32434661;2;1;29;28;841;784;0;0
4486;7.76217061;2.163323;2;31;961;0;449;1984;0.25119286;-0.04714679;0;1;61;0;0.016735;-0.08374939;0;2;120;0;7.51097775;7.74543561;2.21046979;2.24707239;2;2;30;29;900;841;0;0
4487;7.58069975;1.98100147;2;33;1089;1;449;1985;-0.18147086;-0.18232153;0;2;128;1;0.069722;-0.22946832;0;3;189;1;7.76217061;7.51097775;2.163323;2.21046979;2;2;31;30;961;900;0;0
4488;7.85748079;1.5040774;2;34;1156;0;449;1986;0.27678104;-0.47692407;0;1;67;-1;0.09531018;-0.6592456;0;3;195;0;7.58069975;7.76217061;1.98100147;2.163323;2;2;33;31;1089;961;1;0
4489;7.7406644;1.57069707;2;34;1156;1;449;1987;-0.11681639;0.06661967;0;0;0;1;0.15996465;-0.4103044;0;1;67;0;7.85748079;7.58069975;1.5040774;1.98100147;2;2;34;33;1156;1089;0;1
4490;7.68708016;1.43270075;2;36;1296;1;449;1988;-0.05358424;-0.13799632;0;2;140;0;-0.17040063;-0.07137665;0;2;140;1;7.7406644;7.85748079;1.57069707;1.5040774;2;2;34;34;1156;1156;1;0
4491;7.94803199;2.12823166;1;29;841;0;450;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4492;7.73455884;2.20827446;2;30;900;0;450;1980;-0.21347315;0.0800428;1;1;59;0;NA;NA;NA;NA;NA;NA;7.94803199;NA;2.12823166;NA;1;NA;29;NA;841;NA;0;NA
4493;7.69621264;2.19165351;2;31;961;0;450;1981;-0.0383462;-0.01662095;0;1;61;0;-0.25181935;0.06342185;1;2;120;0;7.73455884;7.94803199;2.20827446;2.12823166;2;1;30;29;900;841;0;0
4494;7.77653503;2.20937267;3;32;1024;0;450;1982;0.08032239;0.01771916;1;1;63;0;0.04197619;0.00109821;1;2;124;0;7.69621264;7.73455884;2.19165351;2.20827446;2;2;31;30;961;900;0;0
4495;7.06646697;2.15524452;3;33;1089;0;450;1983;-0.71006806;-0.05412815;0;1;65;0;-0.62974567;-0.03640899;1;2;128;0;7.77653503;7.69621264;2.20937267;2.19165351;3;2;32;31;1024;961;0;0
4496;7.30518822;1.52169898;3;34;1156;0;450;1984;0.23872125;-0.63354554;0;1;67;0;-0.47134681;-0.68767369;0;2;132;0;7.06646697;7.77653503;2.15524452;2.20937267;3;3;33;32;1089;1024;0;0
4497;7.67322312;1.49514877;3;35;1225;0;450;1985;0.3680349;-0.02655021;0;1;69;0;0.60675615;-0.66009575;0;2;136;0;7.30518822;7.06646697;1.52169898;2.15524452;3;3;34;33;1156;1089;0;0
4498;7.73848812;1.5062972;3;36;1296;0;450;1986;0.065265;0.01114843;0;1;71;0;0.4332999;-0.01540178;0;2;140;0;7.67322312;7.30518822;1.49514877;1.52169898;3;3;35;34;1225;1156;0;0
4499;7.83991936;1.42791605;3;37;1369;0;450;1987;0.10143124;-0.07838115;0;1;73;0;0.16669624;-0.06723272;0;2;144;0;7.73848812;7.67322312;1.5062972;1.49514877;3;3;36;35;1296;1225;0;0
4500;7.84188593;1.43508448;3;38;1444;0;450;1988;0.00196657;0.00716843;0;1;75;0;0.10339781;-0.07121272;0;2;148;0;7.83991936;7.73848812;1.42791605;1.5062972;3;3;37;36;1369;1296;0;0
4501;7.8965527;2.21811589;6;37;1369;0;451;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4502;7.36518013;2.23751308;6;38;1444;1;451;1980;-0.53137257;0.01939719;0;1;75;1;NA;NA;NA;NA;NA;NA;7.8965527;NA;2.21811589;NA;6;NA;37;NA;1369;NA;0;NA
4503;7.29097478;2.21811589;6;39;1521;0;451;1981;-0.07420535;-0.01939719;0;1;77;-1;-0.60557792;0;0;2;152;0;7.36518013;7.8965527;2.23751308;2.21811589;6;6;38;37;1444;1369;1;0
4504;7.27239839;2.20497223;6;41;1681;1;451;1982;-0.01857639;-0.01314366;0;2;160;1;-0.09278174;-0.03254085;0;3;237;0;7.29097478;7.36518013;2.21811589;2.23751308;6;6;39;38;1521;1444;0;1
4505;7.07918439;2.24495594;5;41;1681;0;451;1983;-0.193214;0.03998371;-1;0;0;-1;-0.21179039;0.02684005;-1;2;160;0;7.27239839;7.29097478;2.20497223;2.21811589;6;6;41;39;1681;1521;1;0
4506;7.61579107;2.19722458;4;42;1764;0;451;1984;0.53660668;-0.04773136;-1;1;83;0;0.34339268;-0.00774765;-2;1;83;-1;7.07918439;7.27239839;2.24495594;2.20497223;5;6;41;41;1681;1681;0;1
